Migration Data - allbirds (1)
name,scientific name,country,lat,long,date,count,month,year,protocol
Arctic Tern,Sterna paradisaea,Chile,-29.9814051,-71.3043594,2015-01-05,1,1,2015,Stationary
Arctic Tern,Sterna paradisaea,South Africa,-29.9,31.25,2015-01-10,1,1,2015,Traveling
Arctic Tern,Sterna paradisaea,South Africa,-34.7009774,18.2894898,2015-01-18,1,1,2015,Incidental
Arctic Tern,Sterna paradisaea,Mozambique,-25.7939439,32.9950333,2015-01-31,1,1,2015,eBird Pelagic Protocol
Arctic Tern,Sterna paradisaea,South Africa,-34.5337124,18.3883667,2015-02-07,1,2,2015,Traveling
Arctic Tern,Sterna paradisaea,Antarctica,-70.5667,-102.55,2015-03-03,1,3,2015,Historical
Arctic Tern,Sterna paradisaea,Antarctica,-69.7,-97.117,2015-03-04,1,3,2015,Historical
Arctic Tern,Sterna paradisaea,Peru,-12.2243504,-76.9878852,2015-03-14,1,3,2015,Traveling
Arctic Tern,Sterna paradisaea,South Africa,-34.5337124,18.3883667,2015-03-15,1,3,2015,Traveling
Arctic Tern,Sterna paradisaea,South Africa,-29.9,31.25,2015-03-21,1,3,2015,Traveling
Arctic Tern,Sterna paradisaea,United States,19.2827903,-155.1177049,2015-03-28,1,3,2015,Traveling
Arctic Tern,Sterna paradisaea,United Kingdom,52.5471308,-0.7415771,2015-04-10,1,4,2015,Historical
Arctic Tern,Sterna paradisaea,Denmark,56.5307367,10.8401373,2015-04-11,1,4,2015,Historical
Arctic Tern,Sterna paradisaea,Ireland,51.6814966,-8.5206699,2015-04-14,1,4,2015,Traveling
Arctic Tern,Sterna paradisaea,Norway,59.894628,10.6089672,2015-04-15,1,4,2015,Historical
Arctic Tern,Sterna paradisaea,United Kingdom,53.2830179,-2.5206842,2015-04-17,1,4,2015,Traveling
Arctic Tern,Sterna paradisaea,United Kingdom,52.45212,0.16328,2015-04-18,1,4,2015,Historical
Arctic Tern,Sterna paradisaea,United Kingdom,54.9670801,-1.3627124,2015-04-19,1,4,2015,Historical
Arctic Tern,Sterna paradisaea,Bermuda,32.3465675,-64.6528888,2015-04-20,1,4,2015,Stationary
Arctic Tern,Sterna paradisaea,Denmark,55.6092714,10.1821265,2015-04-21,1,4,2015,Historical
Arctic Tern,Sterna paradisaea,Denmark,55.6000748,12.5278473,2015-04-22,1,4,2015,Traveling
Arctic Tern,Sterna paradisaea,Denmark,55.5841874,12.5400037,2015-04-23,1,4,2015,Incidental
Arctic Tern,Sterna paradisaea,Germany,54.2785293,8.8527489,2015-04-24,1,4,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,46.9280077,-52.9476213,2015-04-25,1,4,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,46.9280077,-52.9476213,2015-04-26,1,4,2015,Traveling
Arctic Tern,Sterna paradisaea,France,50.8708969,1.5828466,2015-04-27,1,4,2015,Stationary
Arctic Tern,Sterna paradisaea,Finland,61.8481889,21.5151787,2015-04-28,1,4,2015,Stationary
Arctic Tern,Sterna paradisaea,Denmark,55.562294,12.5645614,2015-04-29,1,4,2015,Traveling
Arctic Tern,Sterna paradisaea,Finland,61.943914,21.3455021,2015-04-30,1,4,2015,Stationary
Arctic Tern,Sterna paradisaea,Finland,61.943914,21.3455021,2015-05-01,1,5,2015,Stationary
Arctic Tern,Sterna paradisaea,Germany,54.1249683,8.9393133,2015-05-02,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Denmark,55.4568822,8.4280242,2015-05-03,1,5,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,43.6368949,-65.8233807,2015-05-04,1,5,2015,Historical
Arctic Tern,Sterna paradisaea,United Kingdom,53.4649146,-3.0318832,2015-05-05,1,5,2015,Historical
Arctic Tern,Sterna paradisaea,Austria,47.490364,9.6482724,2015-05-06,1,5,2015,Historical
Arctic Tern,Sterna paradisaea,Austria,47.490364,9.6482724,2015-05-07,1,5,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-05-08,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Belgium,51.1570122,2.718365,2015-05-09,1,5,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-05-10,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-05-11,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,62.4556531,-114.3912792,2015-05-12,1,5,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,57.3122074,-131.6851985,2015-05-13,1,5,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,49.95357,-131.04596,2015-05-14,1,5,2015,eBird Pelagic Protocol
Arctic Tern,Sterna paradisaea,Canada,60.5453707,-134.4977961,2015-05-15,1,5,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,44.6426434,-66.7459774,2015-05-16,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,61.86197,-121.3533411,2015-05-17,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-05-18,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-05-19,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-05-20,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6879166,-131.7576599,2015-05-21,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,44.6426434,-66.7459774,2015-05-22,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6633025,-131.7650414,2015-05-23,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Australia,-35.461536,118.246933,2015-05-24,1,5,2015,Stationary
Arctic Tern,Sterna paradisaea,Bermuda,32.3465675,-64.6528888,2015-05-25,1,5,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,45.3752571,-75.792017,2015-05-26,1,5,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,53.0960857,-80.9733582,2015-05-27,1,5,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-05-28,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-05-29,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,59.5337407,-133.6540031,2015-05-30,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-05-31,1,5,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,47.8086238,-52.7865214,2015-06-01,1,6,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,53.0960857,-80.9733582,2015-06-02,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-06-03,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6879166,-131.7576599,2015-06-04,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,58.77398,-94.18103,2015-06-05,1,6,2015,IBA Canada (protocol)
Arctic Tern,Sterna paradisaea,Canada,58.6754206,-94.1677666,2015-06-06,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,50.0006778,-124.9966049,2015-06-07,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,58.77398,-94.18103,2015-06-08,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,50.0360564,-124.957552,2015-06-09,1,6,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-06-10,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,58.7560421,-94.1460987,2015-06-11,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,58.7560421,-94.1460987,2015-06-12,1,6,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,58.7560421,-94.1460987,2015-06-13,1,6,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,58.7560421,-94.1460987,2015-06-14,1,6,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,58.77398,-94.18103,2015-06-15,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,59.699248,-136.592486,2015-06-16,1,6,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,48.6298312,-53.0186141,2015-06-17,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,59.6797217,-133.7124145,2015-06-18,1,6,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-06-19,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,56.6702829,-131.8346071,2015-06-20,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,60.8622903,-115.7379842,2015-06-21,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,60.8139423,-115.7748914,2015-06-22,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,58.7637718,-94.0013838,2015-06-23,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,43.4501773,-65.4709625,2015-06-24,1,6,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,59.8444699,-136.656189,2015-06-25,1,6,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,58.80141,-94.18444,2015-06-26,1,6,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,47.8326892,-59.3363057,2015-06-27,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,52.33333,-67.36667,2015-06-28,1,6,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,46.925829,-52.949147,2015-06-29,1,6,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,49.9205924,-57.8198605,2015-06-30,1,6,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,59.7408733,-135.135248,2015-07-01,1,7,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,63.7893105,-104.2296553,2015-07-02,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,44.5208489,-67.0906734,2015-07-03,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Australia,-28.8431136,153.6037776,2015-07-04,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,48.4924923,-58.4276962,2015-07-05,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,44.6708,-66.796087,2015-07-06,1,7,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,55.93593,-129.98796,2015-07-07,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,49.841408,-57.848006,2015-07-08,1,7,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,51.53758,-55.7128,2015-07-09,1,7,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,47.1548207,-53.4725189,2015-07-10,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,49.1015778,-58.369031,2015-07-11,1,7,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,47.2796642,-52.8319798,2015-07-12,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,47.24637,-53.96041,2015-07-13,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,47.0208326,-52.8893147,2015-07-14,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,54.0505204,-125.053339,2015-07-15,1,7,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,62.4509659,-114.3369335,2015-07-16,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,49.632506,-57.7547424,2015-07-17,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,45.7592898,-60.9862661,2015-07-18,1,7,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,49.632506,-57.7547424,2015-07-19,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,47.8326892,-59.3363057,2015-07-20,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,46.1112662,-59.8854876,2015-07-21,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,43.4415778,-65.5901814,2015-07-22,1,7,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,52.9392246,-66.9062233,2015-07-23,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,44.53855,-67.0125246,2015-07-24,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,43.4501773,-65.4709625,2015-07-25,1,7,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,44.70611,-66.79793,2015-07-26,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,60.2318646,-132.9160309,2015-07-27,1,7,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,58.7459414,-94.1094017,2015-07-28,1,7,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,46.815114,-64.915703,2015-07-29,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,44.70611,-66.79793,2015-07-30,1,7,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,43.4954889,-65.5771359,2015-07-31,1,7,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,54.2093311,-130.2855349,2015-08-01,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,48.85167,-128.79382,2015-08-02,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,58.7970708,-94.2132568,2015-08-03,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,58.77398,-94.18103,2015-08-04,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,54.1325227,-132.5844669,2015-08-05,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,58.77398,-94.18103,2015-08-06,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Australia,-28.8817505,153.5780525,2015-08-07,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,43.46722,-65.7507491,2015-08-08,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,48.356466,-123.7245941,2015-08-09,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,48.356466,-123.7245941,2015-08-10,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,46.9280077,-52.9476213,2015-08-11,1,8,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,48.356466,-123.7245941,2015-08-12,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,44.900482,-66.780624,2015-08-13,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,48.9146594,-125.5524874,2015-08-14,1,8,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,44.703473,-65.771604,2015-08-15,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,50.8649767,-57.0017433,2015-08-16,1,8,2015,Incidental
Arctic Tern,Sterna paradisaea,Canada,62.4533333,-106.6583333,2015-08-17,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,47.830221,-64.978908,2015-08-18,1,8,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,50.0360564,-124.957552,2015-08-19,1,8,2015,Stationary
Arctic Tern,Sterna paradisaea,United Kingdom,52.7208636,-1.1743355,2015-08-20,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,49.5293832,-124.6007377,2015-08-21,1,8,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,44.9473662,-66.9411564,2015-08-22,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,48.274591,-123.408739,2015-08-23,1,8,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,43.4118363,-65.6205479,2015-08-24,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,44.70611,-66.79793,2015-08-25,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,71.7266919,-96.8883223,2015-08-26,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Denmark,55.6953899,8.2350254,2015-08-27,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,43.4501773,-65.4709625,2015-08-28,1,8,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,48.57678,-124.41268,2015-08-29,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,44.924946,-66.9843292,2015-08-30,1,8,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,44.4551043,-66.8175173,2015-08-31,1,8,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,44.45404,-64.32052,2015-09-01,1,9,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,44.648818,-66.84027,2015-09-02,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,53.7997764,-77.5660408,2015-09-03,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,43.9321461,-59.9068165,2015-09-04,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,43.9321461,-59.9068165,2015-09-05,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,43.4997092,-65.5848153,2015-09-06,1,9,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,49.309516,-67.600982,2015-09-07,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,43.9321461,-59.9068165,2015-09-08,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,United States,34.038035,-121.0658169,2015-09-09,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Iceland,64.9261994,-23.3114192,2015-09-10,1,9,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,50.8670578,-119.605751,2015-09-11,1,9,2015,Stationary
Arctic Tern,Sterna paradisaea,Australia,-43.0949663,148.3758545,2015-09-12,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Ecuador,0.8162694,-80.0471263,2015-09-13,1,9,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,46.8508513,-71.1413938,2015-09-14,1,9,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,50.931575,-131.627179,2015-09-15,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,49.0066642,-67.7706988,2015-09-16,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,United Kingdom,50.0364726,-5.6762219,2015-09-17,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,United Kingdom,50.9112783,0.9676717,2015-09-18,1,9,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,48.1753113,-69.4100741,2015-09-19,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Australia,-38.56105,142.09442,2015-09-20,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Ecuador,-2.189545,-81.0111451,2015-09-21,1,9,2015,Stationary
Arctic Tern,Sterna paradisaea,United Kingdom,50.919106,0.9758306,2015-09-22,1,9,2015,Historical
Arctic Tern,Sterna paradisaea,Spain,43.4542273,-2.752912,2015-09-23,1,9,2015,Stationary
Arctic Tern,Sterna paradisaea,Canada,50.595,-127.0768,2015-09-24,1,9,2015,Incidental
Arctic Tern,Sterna paradisaea,Portugal,38.5260437,-9.1425562,2015-09-25,1,9,2015,Historical
Arctic Tern,Sterna paradisaea,Canada,48.2205566,-69.0598676,2015-09-26,1,9,2015,Stationary
Arctic Tern,Sterna paradisaea,Spain,43.3717188,-1.7940488,2015-09-27,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,United States,33.241015,-117.604185,2015-09-28,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,United Kingdom,55.331488,-1.5640068,2015-09-29,1,9,2015,Traveling
Arctic Tern,Sterna paradisaea,Canada,46.8508513,-71.1413938,2015-09-30,1,9,2015,Stationary
Arctic Tern,Sterna paradisaea,Switzerland,47.214795,8.8440907,2015-10-01,1,10,2015,Historical
Arctic Tern,Sterna paradisaea,Honduras,13.2272457,-87.5830507,2015-10-02,1,10,2015,eBird Pelagic Protocol
Arctic Tern,Sterna paradisaea,France,50.9883637,1.955924,2015-10-03,1,10,2015,Traveling
Arctic Tern,Sterna paradisaea,Senegal,14.7538428,-17.5065744,2015-10-04,1,10,2015,Stationary
Arctic Tern,Sterna paradisaea,United States,39.5461555,-105.0627226,2015-10-05,1,10,2015,Stationary
Arctic Tern,Sterna paradisaea,United States,39.54827,-105.05668,2015-10-06,1,10,2015,Stationary
Arctic Tern,Sterna paradisaea,United States,39.5436321,-105.0576639,2015-10-07,1,10,2015,Stationary
Arctic Tern,Sterna paradisaea,Ecuador,-2.23746,-80.94973,2015-10-09,1,10,2015,Traveling
Arctic Tern,Sterna paradisaea,Costa Rica,9.4551154,-84.2176723,2015-10-10,1,10,2015,Traveling
Arctic Tern,Sterna paradisaea,Ecuador,0.9916667,-79.6253333,2015-10-11,1,10,2015,Stationary
Arctic Tern,Sterna paradisaea,South Africa,-34.5337124,18.3883667,2015-10-12,1,10,2015,Traveling
Arctic Tern,Sterna paradisaea,United Kingdom,59.9021563,-1.3381624,2015-10-13,1,10,2015,Historical
Arctic Tern,Sterna paradisaea,Portugal,37.09469,-8.3313704,2015-10-14,1,10,2015,Traveling
Arctic Tern,Sterna paradisaea,Costa Rica,9.9311459,-84.7193956,2015-10-17,1,10,2015,Incidental
Arctic Tern,Sterna paradisaea,Portugal,37.5975486,-8.8165958,2015-10-18,1,10,2015,Stationary
Arctic Tern,Sterna paradisaea,Portugal,37.0092698,-8.9271212,2015-10-19,1,10,2015,Historical
Arctic Tern,Sterna paradisaea,Chile,-38.4402778,-74.6455556,2015-10-20,1,10,2015,eBird Pelagic Protocol
Arctic Tern,Sterna paradisaea,Costa Rica,9.9206938,-84.7125485,2015-10-21,1,10,2015,Traveling
Arctic Tern,Sterna paradisaea,Germany,54.9126491,8.2941456,2015-10-23,1,10,2015,Stationary
Arctic Tern,Sterna paradisaea,United Kingdom,54.6960591,-1.1817169,2015-10-24,1,10,2015,Historical
Arctic Tern,Sterna paradisaea,Spain,43.499458,-3.4341145,2015-10-25,1,10,2015,Traveling
Arctic Tern,Sterna paradisaea,New Zealand,-37.7583408,176.4451933,2015-10-26,1,10,2015,Stationary
Arctic Tern,Sterna paradisaea,Argentina,-42.7656349,-63.6380053,2015-10-30,1,10,2015,Stationary
Arctic Tern,Sterna paradisaea,Brazil,-3.410207,-39.059594,2015-10-31,1,10,2015,Stationary
Arctic Tern,Sterna paradisaea,Costa Rica,9.9206938,-84.7125485,2015-11-01,1,11,2015,Stationary
Arctic Tern,Sterna paradisaea,Costa Rica,9.9206938,-84.7125485,2015-11-02,1,11,2015,Stationary
Arctic Tern,Sterna paradisaea,Costa Rica,9.9206938,-84.7125485,2015-11-03,1,11,2015,Traveling
Arctic Tern,Sterna paradisaea,Ecuador,-2.189545,-81.0111451,2015-11-05,1,11,2015,Stationary
Arctic Tern,Sterna paradisaea,Costa Rica,9.9206938,-84.7125485,2015-11-06,1,11,2015,Stationary
Arctic Tern,Sterna paradisaea,Chile,-33.0008897,-71.9479179,2015-11-07,1,11,2015,Traveling
Arctic Tern,Sterna paradisaea,Costa Rica,9.9206938,-84.7125485,2015-11-08,1,11,2015,Traveling
Arctic Tern,Sterna paradisaea,Namibia,-21.7715772,13.9529465,2015-11-10,1,11,2015,Traveling
Arctic Tern,Sterna paradisaea,United States,40.0782795,-105.222127,2015-11-11,1,11,2015,Stationary
Arctic Tern,Sterna paradisaea,South Africa,-34.279631,18.428535,2015-11-12,1,11,2015,Traveling
Arctic Tern,Sterna paradisaea,Chile,-18.4952381,-70.3791046,2015-11-13,1,11,2015,Traveling
Arctic Tern,Sterna paradisaea,Costa Rica,9.9142136,-84.869105,2015-11-14,1,11,2015,Traveling
Arctic Tern,Sterna paradisaea,Norway,59.894628,10.6089672,2015-11-22,1,11,2015,Historical
Arctic Tern,Sterna paradisaea,Ecuador,-2.189545,-81.0111451,2015-11-23,1,11,2015,Stationary
Arctic Tern,Sterna paradisaea,South Africa,-34.5337124,18.3883667,2015-12-01,1,12,2015,Incidental
Arctic Tern,Sterna paradisaea,South Africa,-34.7009774,18.2894898,2015-12-03,1,12,2015,Traveling
Arctic Tern,Sterna paradisaea,Ecuador,0.8162694,-80.0471263,2015-12-08,1,12,2015,Traveling
Arctic Tern,Sterna paradisaea,Argentina,-52.66633,-67.7175,2015-12-12,1,12,2015,Incidental
Arctic Tern,Sterna paradisaea,South Africa,-34.3400792,19.0377617,2015-12-28,1,12,2015,Historical
Arctic Tern,Sterna paradisaea,South Africa,-33.6794969,26.6675091,2015-12-30,1,12,2015,Historical
Arctic Tern,Sterna paradisaea,Ecuador,1.29425,-78.83724,2015-12-31,1,12,2015,Traveling
Arctic Tern,Sterna paradisaea,South Africa,-34.0531915,22.2350172,2016-01-01,1,1,2016,Historical
Arctic Tern,Sterna paradisaea,South Africa,-34.3740846,18.8938629,2016-01-07,1,1,2016,Incidental
Arctic Tern,Sterna paradisaea,Chile,-36.7896285,-73.1873131,2016-01-13,1,1,2016,Traveling
Arctic Tern,Sterna paradisaea,Chile,-37.0348991,-73.5074615,2016-01-14,1,1,2016,Traveling
Arctic Tern,Sterna paradisaea,Mozambique,-25.7939439,32.9950333,2016-01-31,1,1,2016,Traveling
Arctic Tern,Sterna paradisaea,South Africa,-34.7009774,18.2894898,2016-02-06,1,2,2016,Traveling
Arctic Tern,Sterna paradisaea,South Africa,-29.9,31.25,2016-02-21,1,2,2016,Traveling
Arctic Tern,Sterna paradisaea,South Africa,-34.7009774,18.2894898,2016-02-24,1,2,2016,Historical
Arctic Tern,Sterna paradisaea,Liberia,6.7550928,-11.3610864,2016-02-26,1,2,2016,Historical
Arctic Tern,Sterna paradisaea,South Africa,-34.0222177,25.6925583,2016-03-03,1,3,2016,Historical
Arctic Tern,Sterna paradisaea,Australia,-38.56105,142.09442,2016-03-20,1,3,2016,Traveling
Arctic Tern,Sterna paradisaea,Senegal,14.7538428,-17.5065744,2016-03-24,1,3,2016,Historical
Arctic Tern,Sterna paradisaea,South Africa,-34.4024482,20.8479738,2016-03-25,1,3,2016,Traveling
Arctic Tern,Sterna paradisaea,Spain,43.3489603,-1.7925982,2016-03-31,1,3,2016,Incidental
Arctic Tern,Sterna paradisaea,United Kingdom,50.7644277,0.1086348,2016-04-03,1,4,2016,Incidental
Arctic Tern,Sterna paradisaea,High Seas,-43.07529,-14.07493,2016-04-06,1,4,2016,eBird Pelagic Protocol
Arctic Tern,Sterna paradisaea,"Saint Helena, Ascension, and Tristan da Cunha",-40.4049979,-9.9201794,2016-04-07,1,4,2016,eBird Pelagic Protocol
Arctic Tern,Sterna paradisaea,South Africa,-34.8323801,20.0066035,2016-04-08,1,4,2016,Historical
Arctic Tern,Sterna paradisaea,Australia,-33.9166667,151.4166667,2016-04-09,1,4,2016,Incidental
Arctic Tern,Sterna paradisaea,United Kingdom,50.7644277,0.1086348,2016-04-10,1,4,2016,Incidental
Arctic Tern,Sterna paradisaea,United Kingdom,53.280149,-2.510778,2016-04-11,1,4,2016,Traveling
Arctic Tern,Sterna paradisaea,Cape Verde,14.617176,-24.631733,2016-04-12,1,4,2016,Traveling
Arctic Tern,Sterna paradisaea,Cape Verde,14.617176,-24.631733,2016-04-13,1,4,2016,Traveling
Arctic Tern,Sterna paradisaea,United Kingdom,52.8430365,-1.5760124,2016-04-14,1,4,2016,Incidental
Arctic Tern,Sterna paradisaea,France,50.636392,3.171065,2016-04-15,1,4,2016,Traveling
Arctic Tern,Sterna paradisaea,United Kingdom,52.2987182,-0.3142262,2016-04-16,1,4,2016,Historical
Arctic Tern,Sterna paradisaea,United Kingdom,50.93588,0.934506,2016-04-17,1,4,2016,Traveling
Arctic Tern,Sterna paradisaea,United Kingdom,52.0810884,-0.2842712,2016-04-18,1,4,2016,Traveling
Arctic Tern,Sterna paradisaea,Netherlands,52.244583,4.42747,2016-04-19,1,4,2016,Incidental
Arctic Tern,Sterna paradisaea,United Kingdom,55.2812275,-1.5780237,2016-04-20,1,4,2016,Traveling
Arctic Tern,Sterna paradisaea,Denmark,56.772784,8.251947,2016-04-21,1,4,2016,Traveling
